Headlines,Descriptions,Authors,Published_Dates,Articles,Keywords,Summaries
Pajhwok Afghan News,,Naheed Bashardost,None,KABUL (Pajhwok): Some female poets voice concerns about the deep negative impact of cultural restrictions and patriarchy on their verses.,"['pajhwok', 'specifically', 'afghan', 'responsible', 'journalists', 'western', 'cases', 'safety', 'recorded', 'threats', 'threat', 'violence']","KABUL (Pajhwok): The Afghan Journalists Safety Committee (AJSC) on Thursday recorded 39 cases of threats and violence against journalists during the first half of 2015, making the government responsible for 72% of the cases of threat and violence against journalists specifically in western provinces."
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
Photo: NANGARHAR. Dec 01st 2008,,Abdul Moheed Hashami,None,NANGARHAR. Dec 01st 2008: A number of doctors participate in a gathering held for awareness youths about losses of HIV/AIDS. PAJHWOK/Abdul Moheed Hashami,"['2008', 'pajhwok', '01st', 'dec', 'clicking', 'suggestions', 'nangarhar', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
,,,,,,
,,,,,,
Pajhwok Afghan News,,,None,"of land from grabbers last year in the northern province of Balkh, an official said on Wednesday. ... years. They had been trying over the last few years to recover the land, he said, adding that 60,000 ...

marif.shafi - 2012-05-23","['pajhwok', 'afghan', 'grabbers', 'adding', 'trying', 'land', 'northern', 'province', 'recover', 'official', 'balkh', 'marifshafi']","of land from grabbers last year in the northern province of Balkh, an official said on Wednesday.
They had been trying over the last few years to recover the land, he said, adding that 60,000 ...marif.shafi - 2012-05-23"
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
,,,,,,
Pajhwok Afghan News,,,None,"Program for supporting gender equality in Afghanistan here in Kabul on Wednesday. Training women about ... hygiene cases, vocational training, and educating them about different issues would be implemented through ...

editor - 2010-06-26","['women', 'program', 'pajhwok', 'kabul', 'afghan', 'hygiene', 'supporting', 'vocational', 'issues', 'implemented', 'training', 'gender']","Program for supporting gender equality in Afghanistan here in Kabul on Wednesday.
Training women about ... hygiene cases, vocational training, and educating them about different issues would be implemented through ...editor - 2010-06-26"
,,,,,,
Pajhwok Afghan News,,,None,"... and diarrhea. Ayub said diarrhea vaccines would be also added to the mass vaccination program. According to MoPH says there ... vaccination from 2003 the expenditures of the department was also on the rise. He said during financial year that ended on December 21, ...

daud.hussaini - 2017-01-04 - 0 comments","['expenditures', 'rise', 'pajhwok', 'program', 'afghan', 'vaccines', 'vaccination', 'ended', 'diarrhea', 'financial', 'moph', 'mass']","... and diarrhea.
Ayub said diarrhea vaccines would be also added to the mass vaccination program.
According to MoPH says there ... vaccination from 2003 the expenditures of the department was also on the rise.
He said during financial year that ended on December 21, ...daud.hussaini - 2017-01-04 - 0 comments"
,,,,,,
"Drugs-free Afghanistan in 12 years, says official",KABUL (Pajhwok): A senior counternarcotics official at the Ministry of Interior (MoI) said on Sunday that a three phase plan had been worked out to eradicate the menace of drugs from the country.,Ahmad Shah Erfanyar,2015-06-21 00:00:00,"KABUL (Pajhwok): A senior counternarcotics official at the Ministry of Interior (MoI) said on Sunday that a three phase plan had been worked out to eradicate the menace of drugs from the country.Speaking at a gathering to mark the international  Day Against Drug Abuse and Illicit Trafficking, Lt. Gen. Baz Mohammad Ahmadi said cultivation and smuggling of drugs would be eliminated gradually from the country in 12 years time.He said poppy cultivation would be declined by 30 percent in the first three years and by 50 percent in the coming five years. He added that 100 percent drug eradication would take total 12 years time.He claimed drug trafficking was the main source of strength behind insurgency, corruption and other problems in the country and stressed the need for countrywide campaign against illicit substance.Salamat Azimi, minister of counternarcotics, said the government was committed to eliminate cultivation and smuggling of drugs.She said drugs were sources of poverty, insecurity and joblessness in the country. She lamented currently as many as 3.5 million Afghans were addicted to drugs.She said anti drugs campaign was not possible without the help of international community.Public Health Minister Firozuddin Firoz said the use of drugs had dangerous consequences and it was the sources of deadly diseases such as HIV-Aids and Hepatitis.Officials of the US, United Kingdom (UK) embassies and United Nation Office for Drug and Crime (UNODC) were also present on the occasion and assured their assistance in anti-drug campaign.nh/rm","['timehe', '12', 'smuggling', 'drugs', 'cultivation', 'sources', 'trafficking', 'drugsfree', 'afghanistan', 'drug', 'official', 'minister', 'country', 'united']","KABUL (Pajhwok): A senior counternarcotics official at the Ministry of Interior (MoI) said on Sunday that a three phase plan had been worked out to eradicate the menace of drugs from the country.
He added that 100 percent drug eradication would take total 12 years time.
He claimed drug trafficking was the main source of strength behind insurgency, corruption and other problems in the country and stressed the need for countrywide campaign against illicit substance.
Salamat Azimi, minister of counternarcotics, said the government was committed to eliminate cultivation and smuggling of drugs.
She said drugs were sources of poverty, insecurity and joblessness in the country."
Pajhwok Afghan News,,,None,KABUL (Pajhwok): President Ashraf Ghani on Wednesday said the kidnappers of a six years old child in western Farah province would be punished publicly based on the law of the land. Farah security officials said Naveed was kidnapped during Taliban... read more,"['pajhwok', 'farah', 'afghan', 'publicly', 'security', 'taliban', 'western', 'president', 'province', 'punished', 'read']","KABUL (Pajhwok): President Ashraf Ghani on Wednesday said the kidnappers of a six years old child in western Farah province would be punished publicly based on the law of the land.
Farah security officials said Naveed was kidnapped during Taliban... read more"
,,,,,,
,,,,,,
"Photo: KABUL, Dec 21, 2009",,Lataria Farshad,None,"KABUL, Dec 21, 2009 : Husan Banu Ghazanfar, acting minister for Ministry of Women Affairs (MoWA) in the fourth conference of SAARC technical committee said that issues such as trafficking, abduction and violence against women as well as health condition, HIV/AIDS, women, children and youth education of member countries will be discussed and solutions will be sought. PAJHWOK/Lataria Farshad","['2009', 'kabul', 'women', 'dec', 'technical', 'saarc', 'trafficking', 'solutions', 'violence', 'mowa', 'pajhwoklataria', 'sought', '21', 'youth']","KABUL , Dec 21, 2009 : Husan Banu Ghazanfar, acting minister for Ministry of Women Affairs (MoWA) in the fourth conference of SAARC technical committee said that issues such as trafficking, abduction and violence against women as well as health condition, HIV/AIDS, women, children and youth education of member countries will be discussed and solutions will be sought.
PAJHWOK/Lataria Farshad"
Pajhwok Afghan News,,,None,"KABUL (PAN): Seventy-one journalists have been killed in connection with their work in 2013, indicating a slight fall on last year’s toll of 88, Reporters Without Borders, also known as RSF, said on Thursday.In the latest round-up of freedom of... read more","['pajhwok', 'roundup', 'afghan', 'thursdayin', 'reporters', 'work', 'pan', 'toll', 'read', 'rsf', 'seventyone', 'slight']","KABUL (PAN): Seventy-one journalists have been killed in connection with their work in 2013, indicating a slight fall on last year’s toll of 88, Reporters Without Borders, also known as RSF, said on Thursday.In the latest round-up of freedom of... read more"
Pajhwok Afghan News,,,None,,"['pajhwok', 'afghan']",
Pajhwok Afghan News,,No details available,None,No details available,"['kabul', 'pajhwok', 'shadow', 'afghan', 'sit', 'persons', 'saifi', 'karzai', 'hamid', 'president', 'pajhwoksafya', 'poster']","KABUL , 27 July 2009 : Two persons sit beneath the shadow of a billboard carrying the campaign poster of President Hamid Karzai here on Monday.
PAJHWOK/Safya Saifi"
,,,,,,
,,,,,,
Pajhwok Afghan News,,,None,"from from 7,000afs to 6,900afs and the same quantity of cedar from 6,900afs to 6,700afs. He said that ...

MohammadDawood - 2018-12-29","['pajhwok', 'afghan', 'quantity', '6900afs', '7000afs', 'cedar', 'mohammaddawood', '6700afs', '20181229']","from from 7,000afs to 6,900afs and the same quantity of cedar from 6,900afs to 6,700afs.
He said that ...MohammadDawood - 2018-12-29"
Pajhwok Afghan News,,,None,Pajhwok is interested in your story suggestions. Please tell us your thoughts by clicking here.,"['pajhwok', 'afghan', 'clicking', 'suggestions', 'interested', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
ADB to pursue 5 priorities under long-term strategy,"YOKOHAMA (Pajhwok): The 50th Board of Governors Conference of the Asian Development Bank (ADB) ended on Monday, with a promise to consider five priorities as part of a long-term strategy of the institution.",Shah Mahmood Haroon,2017-05-08 00:00:00,"YOKOHAMA (Pajhwok): The 50th Board of Governors Conference of the Asian Development Bank (ADB) ended on Monday, with a promise to consider five priorities as part of a long-term strategy of the institution.After several meetings, conferences, seminars and media events, ADB’s President Takehiko Nakao noted progress in the Asia Pacific. However, he acknowledged challenges still remained.In Asia 330 million people still live in absolute poverty on less than $1.90 a day. Implementing the Sustainable Development Goals and climate actions and collective priorities for Asian economies, the bank has started discussing its long-term strategy, whose five priorities are to be considered:1. Infrastructuredevelopment: This remains ADB's top priority. A recent report by the bank found that $1.7 trillion per year through 2030 is needed in investments in power, transport, telecommunications, and water for the region's development.""This is more than double our previous estimate, reflecting additional investments needed to support continued growth and address climate change,"" said Nakao.2. Support for poorest and fragile countries and inclusiveness: While progress in Asia has been impressive, health and education are top on the list of ADB's development goals.""In health, we will support universal healthcare systems and cross-border initiatives to combat communicable diseases such as malaria, tuberculosis, and HIV. In education, we will continue to support Technical and Vocational Education and Training, or TVET, and help improve the quality of secondary education,"" he said.3. Gender equality: Nakao said they would strengthen their gender equality work since ""gender is a cross-cutting issue that influences all social and economic processes.""  It will design projects that help women and girls secure higher skills, better health, more jobs and a larger voice in decision making.4. Using private resources for development, the ADB aims to promote greater and more effective use of public–private partnerships (PPPs). It is also financing projects by private companies working on solar, wind and geothermal power infrastructure, highways, telecommunications and ports, as well as projects in education, health, and agriculture and further still the ADB priorities are funding micro, small and medium sized enterprises through local banks.5. ADB will ensure reforms to better conduct its work in the most efficient way. ""ADB will strengthen its sector and thematic expertise, enhance staff capacity and streamline procedures. We will deepen our collaboration with civil society, academia, the private sector and local authorities,"" Nakao promised.nh/pr/mud","['longterm', 'development', 'education', 'private', 'priorities', 'pursue', 'projects', 'support', 'health', 'strategy', 'nakao', 'adb', 'gender']","YOKOHAMA (Pajhwok): The 50th Board of Governors Conference of the Asian Development Bank (ADB) ended on Monday, with a promise to consider five priorities as part of a long-term strategy of the institution.
Implementing the Sustainable Development Goals and climate actions and collective priorities for Asian economies, the bank has started discussing its long-term strategy, whose five priorities are to be considered:1.
Gender equality: Nakao said they would strengthen their gender equality work since ""gender is a cross-cutting issue that influences all social and economic processes.""
Using private resources for development, the ADB aims to promote greater and more effective use of public–private partnerships (PPPs).
""ADB will strengthen its sector and thematic expertise, enhance staff capacity and streamline procedures."
Pajhwok Afghan News,,"JALALABAD, Jan 02, 2011: Six customs warehouses are being built in Jalalabad, the capital of eastern Nangarhar province. The warehouses are estimated to cost nearly $75 million provided by the Ministry of Finance, said head of the customs office, Ihsanullah Kamawal, said.",None,"JALALABAD, Jan 02, 2011: Six customs warehouses are being built in Jalalabad, the capital of eastern Nangarhar province. The warehouses are estimated to cost nearly $75 million provided by the Ministry of Finance, said head of the customs office, Ihsanullah Kamawal, said.","['pajhwok', 'customs', 'afghan', 'provided', 'nangarhar', 'million', 'office', 'warehouses', 'province', 'nearly', 'ministry', 'jalalabad']","JALALABAD, Jan 02, 2011: Six customs warehouses are being built in Jalalabad, the capital of eastern Nangarhar province.
The warehouses are estimated to cost nearly $75 million provided by the Ministry of Finance, said head of the customs office, Ihsanullah Kamawal, said."
,,,,,,
Photo: KABUL Apr 21 2009,,Nilab Habibi,None,"KABUL Apr 21 2009: Public Health Minister Dr. Muhammad Amen Fatimi cuts the ribbon to inaugurate the first-ever hospital for the HIV/AIDS patients in the capital Kabul on Tuesday. The hospital has been constructed with a cost of 110,000 US dollars with the help of the US Agency for International Development (USAID). PAJHWOK/Nilab Habibi","['2009', 'kabul', 'apr', 'usaid', 'patients', 'public', 'international', 'ribbon', 'muhammad', 'hospital', 'minister', 'pajhwoknilab', '21']","KABUL Apr 21 2009: Public Health Minister Dr. Muhammad Amen Fatimi cuts the ribbon to inaugurate the first-ever hospital for the HIV/AIDS patients in the capital Kabul on Tuesday.
The hospital has been constructed with a cost of 110,000 US dollars with the help of the US Agency for International Development (USAID ).
PAJHWOK/Nilab Habibi"
,,,,,,
Pajhwok Afghan News,,"FEROZKOH (Pajhwok): A number residents of western Ghor province are concerned about the spread of diarrhea, complaining lack of inadequate health services at the civil hospital. The concern comes as dozens of children infected with diarrhea are...",None,"FEROZKOH (Pajhwok): A number residents of western Ghor province are concerned about the spread of diarrhea, complaining lack of inadequate health services at the civil hospital. The concern comes as dozens of children infected with diarrhea are...","['representatives', 'pajhwok', 'maintain', 'afghan', 'kabul', 'relatives', 'prison', 'international', 'visited', 'organisation', 'red']","KABUL (Pajhwok): The International Committee of the Red Cross (ICRC) says it has helped over 6,600 Afghan families maintain contact with their relatives in prison this year.
Representatives of the humanitarian organisation also visited more than 27,..."
Pajhwok Afghan News,,,None,"... if the enemies of Afghanistan try to block roads on us, they should know we have access to many other routes,” he said. He said ...

Ali - 2017-03-26 - 0 comments","['access', 'pajhwok', 'afghan', 'comments', 'routes', 'enemies', 'roads', 'know', 'block', 'afghanistan', 'try', 'ali']","... if the enemies of Afghanistan try to block roads on us, they should know we have access to many other routes,” he said.
He said ...Ali - 2017-03-26 - 0 comments"
Pajhwok Afghan News,,"KABUL (Pajhwok): Global Fund, an international financing organization, on Wednesday pledged $52 million in assistance to the Ministry of Public Health (MoPH) to help it fight HIV/AIDS, TB and malaria diseases. An agreement to this effect was signed...",None,"KABUL (Pajhwok): Global Fund, an international financing organization, on Wednesday pledged $52 million in assistance to the Ministry of Public Health (MoPH) to help it fight HIV/AIDS, TB and malaria diseases. An agreement to this effect was signed...","['pajhwok', 'malaria', 'afghan', 'public', 'organization', 'million', 'tb', 'moph', 'pledged', 'signed', 'ministry']","KABUL (Pajhwok): Global Fund, an international financing organization, on Wednesday pledged $52 million in assistance to the Ministry of Public Health (MoPH) to help it fight HIV/AIDS, TB and malaria diseases.
An agreement to this effect was signed..."
National Olympic Committee chairman Mohammad Zahir Aghbar,,Bais yousufi,None,"KABUL, Apr 26, 2017: The National Olympic Committee chairman Mohammad Zahir Aghbar speaking during (HIV) and ( AIDS) Press Conference. PAJHWOK/Bais","['national', 'pajhwok', 'olympic', 'clicking', 'mohammad', 'suggestions', 'zahir', 'chairman', 'committee', 'interested', 'aghbar', 'thoughts', 'tell']","Pajhwok is interested in your story suggestions.
Please tell us your thoughts by clicking here."
